smiles,pred_pActivity,pred_uncertainty,pred_conservative,pred_offmax,selectivity,makeability,combined_score,parent_smiles
CCc1cccc(Nc2ncnc3cc(S(C)(=O)=O)ncc23)c1,7.509809171134464,0.025201518210242305,7.497208412029343,6.66939292706804,0.8404162440664233,0.9166666666666667,0.6956290125395435,OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1
CCOc1cccc(Nc2ncnc3cc4[nH]c(OC)nc4cc23)c1,7.6773685830492955,0.08142068466155805,7.636658240718517,6.8949525022232265,0.782416080826069,0.888888888888889,0.6954988405924657,Cc1nc2cc3c(Nc4cccc(Br)c4)ncnc3cc2[nH]1
COc1cc2c(Nc3cccc(S(C)(=O)=O)c3)ncnc2cn1,7.837112300565988,0.043819943146300375,7.8152023289928385,7.314962544450817,0.5221497561151711,0.9166666666666667,0.6952628813852575,CN(CCO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CS(=O)(=O)c1cc2c(Nc3cccc(F)c3)ncnc2cn1,7.93720260884425,0.058608508736295147,7.907898354476102,7.507938489552013,0.4292641192922364,0.9166666666666667,0.6949737450717156,OCC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CN(C)c1cc2c(Nc3ccc(Br)cc3)ncnc2cn1,7.890607767915441,0.11533760259310533,7.832938966618888,7.370277804889971,0.5203299630254694,0.9166666666666667,0.6949167280541517,CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1
CS(=O)(=O)c1cccc(Nc2ncnc3cc(Br)ccc23)c1,7.772930835028497,0.042042289224650094,7.751909690416172,7.202546474284998,0.5703843607434989,0.9166666666666667,0.6943550852745173,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N
CN(C)c1ccc2c(Nc3cccc(-c4cnccn4)c3)ncnc2c1,7.624307375119928,0.08449702901164666,7.582058860614104,6.807060076917388,0.81724729820254,0.888888888888889,0.6942056489654053,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N
CC(C)c1nc2cc3c(Nc4cccc(S(C)(=O)=O)c4)ncnc3cc2[nH]1,7.651427609944028,0.07822126830396743,7.612316975792044,6.877010038912465,0.7744175710315631,0.888888888888889,0.6935375937291094,Cc1nc2cc3c(Nc4cccc(Br)c4)ncnc3cc2[nH]1
CCc1cccc(Nc2ncnc3cnc(S(C)(=O)=O)cc23)c1,7.8662425767634065,0.05262839106904597,7.839928381228884,7.421381344173975,0.44486123258943167,0.9166666666666667,0.6918125685311002,CNc1cc2c(Nc3cccc(Cl)c3)ncnc2cn1
CCOc1cccc(Nc2ncnc3cnc(Br)cc23)c1,7.851167787961339,0.022176796770753727,7.840079389575962,7.425277933250298,0.42588985471104124,0.9166666666666667,0.6912072628284862,CNc1cc2c(Nc3cccc(Cl)c3)ncnc2cn1
Cc1cc2c(Nc3cccc(-c4cccnc4)c3)ncnc2cn1,7.803554233301472,0.04788892967415423,7.779609768464394,7.244129913999862,0.55942431930161,0.888888888888889,0.6911250463873182,OCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CCOc1cccc(Nc2ncnc3cc(C#N)ncc23)c1,7.4718278746488265,0.041911690555026984,7.450872029371313,6.654197358371003,0.8176305162778235,0.9166666666666667,0.6909955649051642,OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1
CCOc1cccc(Nc2ncnc3cc4[nH]c(OCC)nc4cc23)c1,7.6546087626716455,0.06037439347092868,7.624421565936181,6.942240101464355,0.7123686612072904,0.888888888888889,0.6907507026522204,Cc1nc2cc3c(Nc4cccc(Br)c4)ncnc3cc2[nH]1
